unix,flow
1563277402,732
1563277463,336
1563277707,0
1563277789,352.5
1563278087,0
1563278388,0
1563278689,0
1563278990,0
1563279291,0
1563279592,0
1563279893,0
1563280115,230
1563280221,0
1563280456,0
1563280718,0
1563280823,0
1563281058,242
1563281135,107
1563281196,148
1563281423,0
1563281700,0
1563281786,476
1563281847,411.5
1563282026,0
1563282302,0
1563282603,0
1563282905,0
1563283206,0
1563283507,0
1563283808,0
1563284133,0
1563284435,0
1563284736,0
1563285037,0
1563285250,6
1563285357,0
1563285551,0
1563285658,0
1563285852,0
1563285958,0
1563286153,0
1563286259,0
1563286455,0
1563286559,1271
1563286620,1440
1563286709,4
1563286860,0
1563287057,155
1563287118,293
1563287438,0
1563287739,0
1563288040,0
1563288341,0
1563288642,0
1563288943,0
1563289244,0
1563289545,0
1563289846,0
1563290147,0
1563290448,0
1563290749,0
1563291051,0
1563291352,0
1563291653,0
1563291757,172
1563291964,0
1563292175,0
1563292278,51
1563292579,0
1563292881,0
1563293182,0
1563293483,0
1563293784,0
1563294085,0
1563294386,0
1563294533,2842
1563294594,744
1563294687,84
1563294748,732
1563294809,732
1563294870,732
1563294931,732
1563294992,732
1563295053,1365
1563295289,0
1563295449,164
1563295616,0
1563295751,0
1563295917,0
1563296052,0
1563296218,0
1563296354,0
1563296519,0
1563296655,0
1563296821,0
1563296956,0
1563297122,0
1563297257,0
1563297423,0
1563297558,0
1563297724,0
1563297859,0
1563298025,0
1563298160,0
1563298326,0
1563298461,0
1563298627,0
1563298763,217
1563298824,9
1563298902,2
1563299196,0
1563299497,0
1563299798,0
1563300099,0
1563300309,259
1563300433,0
1563300616,0
1563300734,0
1563300918,0
1563301035,0
1563301219,0
1563301336,0
1563301520,0
1563301637,1627
1563301698,695.5
1563301772,5337
1563301833,6967
1563301893,3947
1563301960,5477.5
1563302021,3551.5
1563302163,214
1563302367,0
1563302526,0
1563302662,144
1563302768,0
1563302969,0
1563303270,0
1563303571,0
1563303872,0
1563304173,0
1563304474,0
1563304775,0
1563305076,0
1563305377,0
1563305678,0
1563305979,0
1563306280,0
1563306581,0
1563306882,0
1563307183,0
1563307484,0
1563307785,0
1563308086,0
1563308388,0
1563308689,0
1563308990,0
1563309291,0
1563309592,0
1563309893,0
1563310194,0
1563310495,0
1563310796,0
1563311097,0
1563311398,0
1563311699,0
1563311961,2
1563312101,0
1563312302,0
1563312563,0
1563312703,0
1563312904,0
1563313166,0
1563313305,0
1563313507,0
1563313768,0
1563313908,0
1563314108,0
1563314370,0
1563314510,96
1563314571,732
1563314632,732
1563314693,732
1563314754,732
1563314815,732
1563314876,576
1563315011,0
1563315273,0
1563315413,0
1563315613,0
1563315875,0
1563316015,0
1563316215,0
1563316316,136
1563316610,0
1563316700,344
1563316911,0
1563317006,32
1563317212,0
1563317476,0
1563317777,0
1563318078,0
1563318379,0
1563318680,0
1563318981,0
1563319282,0
1563319583,0
1563319884,0
1563320185,0
1563320486,0
1563320787,0
1563321088,0
1563321389,0
1563321690,0
1563321991,0
1563322293,0
1563322594,0
1563322895,0
1563323196,0
1563323497,0
1563323798,0
1563324099,0
1563324400,0
1563324701,0
1563325002,0
1563325303,0
1563325604,0
1563325905,0
1563326206,0
1563326508,0
1563326808,0
1563327109,0
1563327410,0
1563327711,0
1563328012,0
1563328313,0
1563328614,0
1563328914,0
1563329215,0
1563329516,0
1563329817,0
1563330118,0
1563330419,0
1563330720,0
1563331021,0
1563331322,0
1563331623,0
1563331925,0
1563332226,0
1563332527,0
1563332828,0
1563333129,0
1563333430,0
1563333731,0
1563334031,0
1563334332,0
1563334633,0
1563334934,0
1563335235,0
1563335536,0
1563335837,0
1563336138,0
1563336439,0
1563336740,0
1563337041,0
1563337342,0
1563337644,0
1563337945,0
1563338246,0
1563338547,0
1563338848,0
1563339149,0
1563339450,0
1563339751,0
1563340052,0
1563340353,0
1563340654,0
1563340956,0
1563341257,0
1563341558,0
1563341859,0
1563342160,0
1563342461,0
1563342762,0
1563343063,0
1563343364,0
1563343476,211
1563343712,0
1563343803,0
1563344003,366
1563344086,669.199988365173
1563344147,622.199988365173
1563344208,622.199988365173
1563344269,622.199988365173
1563344330,886.199988365173
1563344391,622.199988365173
1563344452,622.199988365173
1563344513,622.199988365173
1563344574,622.199988365173
1563344635,622.199988365173
1563344696,622.199988365173
1563344757,622.199988365173
1563344818,622.199988365173
1563344879,2000.19998836517
1563344940,622.199988365173
1563345001,1121.19998836517
1563345061,925.499988555908
1563345121,615.999988555908
1563345182,622.199988365173
1563345243,925.199988365173
1563345303,761.999988555908
1563345364,1163.19998836517
1563345425,622.199988365173
1563345486,622.199988365173
1563345547,622.199988365173
1563345608,622.199988365173
1563345669,622.199988365173
1563345730,622.199988365173
1563345791,622.199988365173
1563345852,356.99999332428
1563346024,0
1563346142,0
1563346325,0
1563346443,0
1563346626,0
1563346744,0
1563346840,228
1563347045,2
1563347142,71
1563347346,14
1563347505,0
1563347671,0
1563347806,0
1563347972,0
1563348107,0
1563348273,0
1563348409,0
1563348574,0
1563348710,0
1563348875,0
1563349011,0
1563349176,0
1563349312,0
1563349477,0
1563349613,0
1563349778,0
1563349914,0
1563350079,0
1563350215,0
1563350380,0
1563350516,0
1563350681,0
1563350817,0
1563350982,0
1563351118,0
1563351283,0
1563351419,0
1563351584,0
1563351720,0
1563351885,0
1563352021,0
1563352186,0
1563352322,0
1563352488,0
1563352623,0
1563352789,0
1563352924,0
1563353090,0
1563353225,0
1563353391,0
1563353527,0
1563353692,0
1563353828,0
1563353993,0
1563354129,0
1563354294,0
1563354430,0
1563354595,0
1563354731,0
1563354896,0
1563355032,0
1563355197,0
1563355333,0
1563355498,0
1563355634,0
1563355799,0
1563355935,0
1563356100,0
1563356236,0
1563356401,0
1563356537,0
1563356702,0
1563356838,0
1563357003,0
1563357139,0
1563357304,0
1563357440,0
1563357605,0
1563357741,0
1563357906,0
1563358042,0
1563358208,0
1563358343,0
1563358509,0
1563358644,0
1563358815,0
1563358946,0
1563359116,0
1563359249,0
1563359418,0
1563359550,0
1563359719,0
1563359851,0
1563360020,0
1563360152,0
1563360321,0
1563360453,0
1563360622,0
1563360754,0
1563360923,0
1563361054,0
1563361224,0
1563361356,0
1563361525,0
1563361657,0
1563361826,0
1563361958,0
1563362127,0
1563362259,0
1563362428,0
1563362560,0
1563362729,0
1563362861,0
1563363030,0
1563363162,0
1563363331,0
1563363463,0
1563363632,0
1563363764,0
1563363933,0
1563364064,0
1563364234,0
1563364365,0
1563364535,0
1563364666,0
1563364836,0
1563364967,0
1563365138,0
1563365268,0
1563365439,0
1563365569,0
1563365740,0
1563365869,0
1563366041,0
1563366170,0
1563366342,0
1563366470,0
1563366643,0
1563366772,0
1563366944,0
1563367073,0
1563367245,0
1563367374,0
1563367546,0
1563367675,0
1563367847,0
1563367976,0
1563368148,0
1563368277,0
1563368449,0
1563368578,0
1563368750,0
1563368879,0
1563369051,0
1563369180,0
1563369352,0
1563369481,0
1563369653,0
1563369782,0
1563369954,0
1563370083,0
1563370256,0
1563370384,0
1563370557,0
1563370685,0
1563370858,0
1563370986,0
1563371159,0
1563371287,0
1563371460,0
1563371589,0
1563371761,0
1563371890,0
1563372062,0
1563372191,0
1563372363,0
1563372492,0
1563372664,0
1563372793,0
1563372964,0
1563373094,0
1563373265,0
1563373395,0
1563373566,0
1563373696,0
1563373867,0
1563373997,0
1563374168,0
1563374298,0
1563374468,0
1563374599,0
1563374769,0
1563374900,0
1563375070,0
1563375201,0
1563375371,0
1563375502,0
1563375673,0
1563375803,0
1563375974,0
1563376104,0
1563376275,0
1563376405,0
1563376576,0
1563376707,0
1563376877,0
1563377008,0
1563377178,0
1563377309,0
1563377478,0
1563377610,0
1563377779,0
1563378052,0
1563378218,0
1563378381,0
1563378519,0
1563378682,0
1563378820,0
1563378983,0
1563379121,0
1563379284,0
1563379422,0
1563379585,0
1563379723,0
1563379886,0
1563380024,0
1563380187,0
1563380325,0
1563380488,0
1563380626,0
1563380789,0
1563380928,0
1563381090,0
1563381229,0
1563381392,0
1563381530,0
1563381693,0
1563381831,0
1563381994,0
1563382132,0
1563382295,0
1563382433,0
1563382596,0
1563382734,0
1563382897,0
1563383035,0
1563383198,0
1563383336,0
1563383499,0
1563383637,0
1563383800,0
1563383938,0
1563384101,0
1563384239,0
1563384402,0
1563384540,0
1563384703,0
1563384841,0
1563385004,0
1563385069,1145
1563385150,1774
1563385369,0
1563385485,0
1563385670,1507
1563385731,4931
1563385792,856
1563386082,0
1563386383,0
1563386684,0
1563386985,0
1563387286,0
1563387587,0
1563387888,0
1563388189,0
1563388490,0
1563388791,0
1563389092,0
1563389393,0
1563389694,0
1563389996,0
1563390297,0
1563390598,0
1563390899,0
1563391200,0
1563391501,0
1563391802,0
1563392103,0
1563392404,0
1563392705,0
1563393006,0
1563393307,0
1563393608,0
1563393909,0
1563394210,0
1563394511,0
1563394812,0
1563395114,0
1563395415,0
1563395716,0
1563396017,0
1563396318,0
1563396619,0
1563396920,0
1563397221,0
1563397522,0
1563397823,0
1563398124,0
1563398426,0
1563398727,0
1563399028,0
1563399329,0
1563399630,0
1563399931,0
1563400232,0
1563400533,0
1563400834,0
1563401135,0
1563401436,0
1563401737,0
1563402038,0
1563402339,0
1563402640,0
1563402941,0
1563403242,0
1563403543,0
1563403845,0
1563404146,0
1563404447,0
1563404748,0
1563405049,0
1563405350,0
1563405651,0
1563405952,0
1563406253,0
1563406553,0
1563406854,0
1563407000,128
1563407185,0
1563407260,112
1563407486,0
1563407585,0
1563407787,0
1563407886,0
1563408088,0
1563408187,0
1563408389,0
1563408488,0
1563408690,0
1563408789,0
1563408991,0
1563409090,0
1563409292,0
1563409391,0
1563409593,0
1563409692,0
1563409894,0
1563409993,0
1563410196,0
1563410294,0
1563410497,0
1563410595,0
1563410798,0
1563410896,0
1563411099,0
1563411197,0
1563411400,0
1563411498,0
1563411701,0
1563411799,0
1563412002,0
1563412100,0
1563412303,0
1563412401,0
1563412604,0
1563412702,0
1563412905,0
1563413004,0
1563413206,0
1563413305,0
1563413507,0
1563413606,0
1563413808,0
1563414094,0
1563414214,0
1563414410,0
1563414515,0
1563414711,0
1563414816,0
1563415012,0
1563415117,0
1563415313,0
1563415418,0
1563415614,0
1563415719,0
1563415916,0
1563416021,0
1563416217,0
1563416322,0
1563416518,0
1563416623,0
1563416819,0
1563416924,0
1563417120,0
1563417225,0
1563417421,0
1563417705,0
1563417827,0
1563418023,0
1563418128,0
1563418324,0
1563418429,0
1563418625,0
1563418730,0
1563418926,0
1563419031,0
1563419227,0
1563419332,0
1563419528,0
1563419633,0
1563419829,0
1563419934,0
1563420130,0
1563420235,0
1563420431,0
1563420536,0
1563420732,0
1563420837,0
1563421033,0
1563421139,0
1563421335,0
1563421439,0
1563421636,0
1563421740,0
1563421937,0
1563422041,0
1563422238,0
1563422342,0
1563422539,0
1563422643,0
1563422840,0
1563422944,0
1563423141,0
1563423245,0
1563423442,0
1563423546,0
1563423743,0
1563423847,0
1563424044,0
1563424148,0
1563424345,0
1563424449,0
1563424646,0
1563424750,0
1563424947,0
1563425051,0
1563425176,25
1563425352,0
1563425532,0
1563425780,0
1563425954,0
1563426134,0
1563426383,0
1563426556,0
1563426736,0
1563426985,0
1563427159,0
1563427338,0
1563427587,0
1563427761,0
1563427940,0
1563428189,0
1563428363,0
1563428542,0
1563428791,0
1563428890,77
1563429162,0
1563429445,0
1563429746,567
1563429827,207
1563429891,226.5
1563430065,0
1563430218,225
1563430366,0
1563430578,0
1563430667,0
1563430879,0
1563430968,0
1563431180,0
1563431269,0
1563431481,0
1563431570,0
1563431782,0
1563431872,0
1563432083,0
1563432173,449
1563432325,2
1563432474,0
1563432626,0
1563432775,0
1563432927,0
1563433076,0
1563433229,0
1563433377,0
1563433475,107
1563433678,0
1563433786,1134
1563433871,108
1563434047,182
1563434176,0
1563434354,0
1563434477,0
1563434647,210
1563434778,0
1563434879,39
1563435079,0
1563435213,0
1563435380,0
1563435514,0
1563435681,0
1563435815,0
1563435982,0
1563436116,0
1563436261,720
1563436322,732
1563436383,732
1563436444,732
1563436505,732
1563436566,684
1563436718,0
1563436833,1310
1563437018,457
1563437292,0
1563437459,0
1563437623,0
1563437894,0
1563438062,0
1563438225,0
1563438496,0
1563438664,0
1563438827,0
1563439101,0
1563439266,0
1563439431,347
1563439604,139
1563439778,0
1563439936,0
1563440079,0
1563440237,0
1563440380,0
1563440520,448
1563440607,2
1563440849,0
1563441150,0
1563441451,0
1563441752,0
1563442025,683.5
1563442112,0
1563442349,0
1563442577,0
1563442687,0
1563442951,0
1563443180,0
1563443289,0
1563443553,0
1563443782,0
1563443891,0
1563443968,1288.5
1563444029,3435
1563444090,809
1563444219,171
1563444384,4
1563444520,0
1563444685,106
1563444746,85
1563444986,0
1563445096,0
1563445369,0
1563445670,0
1563445971,0
1563446272,0
1563446573,0
1563446874,0
1563447175,0
1563447476,0
1563447777,0
1563448078,0
1563448251,504
1563448434,0
1563448599,295
1563448660,296
1563448756,614
1563448935,849.5
1563449037,4
1563449272,0
1563449465,0
1563449622,0
1563449689,131
1563449785,142
1563449940,0
1563450093,0
1563450241,0
1563450394,0
1563450542,0
1563450695,0
1563450843,0
1563450996,0
1563451144,0
1563451297,0
1563451445,0
1563451598,0
1563451746,0
1563451899,0
1563452047,0
1563452201,0
1563452348,0
1563452502,0
1563452649,0
1563452803,0
1563452950,0
1563453104,0
1563453251,0
1563453405,0
1563453553,0
1563453706,0
1563453854,0
1563454007,0
1563454155,0
1563454308,0
1563454455,0
1563454609,0
1563454755,0
1563454910,0
1563455056,0
1563455211,0
1563455357,0
1563455512,0
1563455658,0
1563455813,0
1563455959,0
1563456114,0
1563456260,0
1563456415,0
1563456561,0
1563456716,0
1563456862,0
1563457017,0
1563457293,0
1563457464,0
1563457619,0
1563457765,0
1563457919,0
1563458066,0
1563458219,0
1563458367,0
1563458520,0
1563458669,0
1563458821,0
1563458970,0
1563459122,0
1563459271,0
1563459423,0
1563459572,0
1563459724,0
1563459873,0
1563460025,0
1563460174,0
1563460326,0
1563460475,0
1563460627,0
1563460776,0
1563460928,0
1563461077,0
1563461229,0
1563461378,0
1563461530,0
1563461679,0
1563461832,0
1563461980,0
1563462133,0
1563462281,0
1563462434,0
1563462582,0
1563462735,0
1563462883,0
1563463036,0
1563463184,0
1563463337,0
1563463485,0
1563463638,0
1563463786,0
1563463939,0
1563464088,0
1563464240,0
1563464389,0
1563464541,0
1563464690,0
1563464842,0
1563464991,0
1563465143,0
1563465292,0
1563465444,0
1563465593,0
1563465745,0
1563465894,0
1563466046,0
1563466195,0
1563466347,0
1563466496,0
1563466648,0
1563466797,0
1563466950,0
1563467098,0
1563467251,0
1563467399,0
1563467552,0
1563467700,0
1563467853,0
1563468001,0
1563468154,0
1563468302,0
1563468455,0
1563468603,0
1563468756,0
1563468904,0
1563469057,0
1563469205,0
1563469358,0
1563469507,0
1563469659,0
1563469808,0
1563469960,0
1563470109,0
1563470261,0
1563470410,0
1563470562,0
1563470711,0
1563470863,0
1563471012,0
1563471164,0
1563471313,0
1563471465,0
1563471614,0
1563471766,0
1563471915,0
1563472067,0
1563472216,0
1563472369,0
1563472517,0
1563472670,0
1563472818,0
1563472971,0
1563473119,0
1563473272,0
1563473420,0
1563473573,0
1563473721,0
1563473874,0
1563474022,0
1563474175,0
1563474323,0
1563474476,0
1563474625,147
1563474867,1796
1563474959,1665
1563475020,4851
1563475081,13
1563475321,0
1563475621,0
1563475921,0
1563476221,0
1563476521,0
1563476821,0
1563477121,0
1563477421,0
1563477721,0
1563478021,0
1563478321,0
1563478621,0
1563478921,0
1563479221,0
1563479521,0
1563479821,0
1563480121,0
1563480421,0
1563480721,0
1563481021,0
1563481321,0
1563481621,0
1563481921,0
1563482221,0
1563482521,0
1563482821,0
1563483121,0
1563483421,0
1563483721,0
1563484021,0
1563484321,0
1563484621,0
1563484921,0
1563485221,0
1563485521,0
1563485821,0
1563486121,0
1563486421,0
1563486721,0
1563487021,0
1563487321,0
1563487621,0
1563487921,0
1563488221,0
1563488521,0
1563488821,0
1563489121,0
1563489421,0
1563489721,0
1563490021,0
1563490321,0
1563490621,0
1563490921,0
1563491221,0
1563491521,0
1563491821,0
1563492121,0
1563492421,0
1563492721,0
1563493021,0
1563493321,0
1563493621,0
1563493921,0
1563494221,0
1563494521,0
1563494821,0
1563495121,0
1563495421,0
1563495721,0
1563496021,0
1563496321,0
1563496621,0
1563496921,0
1563497221,0
1563497521,0
1563497821,0
1563498121,0
1563498421,0
1563498721,0
1563499021,0
1563499321,0
1563499621,0
1563499921,0
1563500221,0
1563500521,0
1563500821,0
1563501121,0
1563501421,0
1563501721,0
1563502021,0
1563502321,0
1563502621,0
1563502921,0
1563503221,0
1563503521,0
1563503821,0
1563504121,0
1563504421,0
1563504721,0
1563505021,0
1563505321,0
1563505621,0
1563505921,0
1563506221,0
1563506521,0
1563506821,0
1563507121,0
1563507421,0
1563507721,0
1563508021,0
1563508321,0
1563508621,0
1563508921,0
1563509221,0
1563509521,0
1563509821,0
1563510121,0
1563510421,0
1563510721,0
1563511021,0
1563511321,0
1563511621,0
1563511921,0
1563512221,0
1563512521,0
1563512821,0
1563513121,0
1563513421,0
1563513721,0
1563514021,0
1563514321,0
1563514621,0
1563514921,0
1563515221,0
1563515521,0
1563515821,0
1563516121,0
1563516421,0
1563516721,0
1563517021,0
1563517321,0
1563517621,0
1563517921,0
1563518221,0
1563518521,0
1563518821,0
1563519121,0
1563519421,0
1563519721,0
1563520021,0
1563520174,732
1563520235,732
1563520296,732
1563520357,732
1563520418,732
1563520479,672
1563520719,0
1563521019,0
1563521319,0
1563521619,0
1563521919,0
1563522219,0
1563522519,0
1563522819,0
1563523119,0
1563523419,0
1563523719,0
1563524019,0
1563524319,0
1563524619,0
1563524919,0
1563525219,0
1563525519,0
1563525819,0
1563526119,0
1563526419,0
1563526719,0
1563527019,0
1563527319,0
1563527619,0
1563527919,0
1563528219,0
1563528519,0
1563528819,0
1563529119,0
1563529419,0
1563529719,0
1563530019,0
1563530319,0
1563530619,0
1563530919,0
1563531219,0
1563531519,0
1563531819,0
1563532119,0
1563532419,0
1563532719,0
1563533019,0
1563533319,0
1563533619,0
1563533919,0
1563534219,0
1563534519,0
1563534819,0
1563535119,0
1563535419,0
1563535719,0
1563536019,0
1563536319,0
1563536619,0
1563536919,0
1563537219,0
1563537519,0
1563537819,0
1563538119,0
1563538419,0
1563538719,0
1563539019,0
1563539319,0
1563539619,0
1563539919,0
1563540219,0
1563540519,0
1563540819,0
1563541119,0
1563541419,0
1563541719,0
1563542019,0
1563542319,0
1563542619,0
1563542919,0
1563543219,0
1563543519,0
1563543819,0
1563544119,0
1563544419,0
1563544719,0
1563545019,0
1563545319,0
1563545619,0
1563545919,0
1563546219,0
1563546519,0
1563546819,0
1563547119,0
1563547419,0
1563547719,0
1563548019,0
1563548319,0
1563548619,0
1563548919,0
1563549219,0
1563549519,0
1563549819,0
1563550119,0
1563550419,0
1563550719,0
1563551019,0
1563551319,0
1563551619,0
1563551919,0
1563552219,0
1563552519,0
1563552819,0
1563553119,0
1563553419,0
1563553719,0
1563554019,0
1563554319,0
1563554619,0
1563554919,0
1563555219,0
1563555519,0
1563555819,0
1563556119,0
1563556419,0
1563556719,0
1563557019,0
1563557319,0
1563557619,0
1563557919,0
1563558219,0
1563558519,0
1563558819,0
1563559119,0
1563559419,0
1563559719,0
1563560019,0
1563560319,0
1563560619,0
1563560919,0
1563561219,0
1563561519,0
1563561819,0
1563562119,0
1563562419,0
1563562719,0
1563563019,0
1563563319,0
1563563619,0
1563563919,0
1563564219,0
1563564470,85
1563564536,650.5
1563564597,732
1563564658,732
1563564719,732
1563564780,732
1563564840,720
1563564901,84
1563565075,0
1563565316,150
1563565380,0
1563565587,149.5
1563565677,313.5
1563565977,4
1563566278,0
1563566549,1454.5
1563566881,0
1563567182,0
1563567333,116
1563567483,0
1563567709,191
1563567784,0
1563568084,0
1563568385,0
1563568926,270
1563568987,1412
1563569048,755.5
1563569160,383
1563569293,620.5
1563569405,799
1563569475,214
1563569595,0
1563569700,115.5
1563569803,1809
1563569884,8
1563570197,0
1563570498,2
1563570631,249.5
1563570799,0
1563571090,0
1563571391,0
1563571692,0
1563572003,0
1563572294,0
1563572595,0
1563572896,0
1563573197,0
1563573499,0
1563573800,0
1563574101,0
1563574402,0
1563574703,0
1563575004,0
1563575305,0
1563575606,0
1563575907,0
1563576219,0
1563576520,0
1563576821,0
1563577122,0
1563577423,0
1563577725,0
1563578026,0
1563578327,0
1563578628,0
1563578929,0
1563579230,0
1563579531,0
1563579832,0
1563580133,0
1563580434,0
1563580735,0
1563581037,0
1563581338,0
1563581639,0
1563581940,0
1563582241,0
1563582542,0
1563582843,0
1563583144,0
1563583445,0
1563583746,0
1563584047,0
1563584349,0
1563584650,0
1563584951,0
1563585252,0
1563585553,0
1563585854,0
1563586155,0
1563586456,0
1563586757,0
1563587058,0
1563587360,0
1563587661,0
1563587962,0
1563588263,0
1563588564,0
1563588865,0
1563589166,0
1563589467,0
1563589768,0
1563590069,0
1563590370,0
1563590671,0
1563590973,0
1563591274,0
1563591575,0
1563591876,0
1563592177,0
1563592478,0
1563592779,0
1563593080,0
1563593381,0
1563593682,0
1563593983,0
1563594284,0
1563594586,0
1563594887,0
1563595188,0
1563595489,0
1563595790,0
1563596091,0
1563596392,0
1563596693,0
1563596994,0
1563597295,0
1563597596,0
1563597897,0
1563598199,0
1563598500,0
1563598801,0
1563599102,0
1563599403,0
1563599704,0
1563600005,0
1563600306,0
1563600607,0
1563600908,0
1563601209,0
1563601510,0
1563601811,0
1563602112,0
1563602413,0
1563602714,0
1563603015,0
1563603272,602.5
1563603618,0
1563603919,0
1563604220,0
1563604521,0
1563604822,0
1563605123,1136
1563605472,0
1563605773,0
1563606074,0
1563606375,0
1563606565,732
1563606626,732
1563606687,732
1563606748,732
1563606809,732
1563606870,672
1563607213,0
1563607514,0
1563607815,0
1563608116,0
1563608482,0
1563608782,0
1563609083,0
1563609383,0
1563609684,0
1563609985,0
1563610286,0
1563610588,0
1563610889,0
1563611190,0
1563611491,0
1563611792,0
1563612093,0
1563612394,0
1563612694,0
1563612995,0
1563613296,0
1563613597,0
1563613898,0
1563614200,0
1563614501,0
1563614801,0
1563615102,0
1563615403,0
1563615704,0
1563616005,0
1563616306,0
1563616607,0
1563616908,0
1563617209,0
1563617510,0
1563617811,0
1563618112,0
1563618413,0
1563618714,0
1563619015,0
1563619316,0
1563619618,0
1563619919,0
1563620220,0
1563620521,0
1563620822,0
1563621123,0
1563621396,384
1563621457,111.5
1563621766,0
1563622089,0
1563622389,0
1563622690,0
1563622990,0
1563623291,0
1563623592,0
1563623893,0
1563624193,0
1563624494,0
1563624795,0
1563625097,0
1563625398,0
1563625699,0
1563625999,0
1563626585,0
1563626902,0
1563627203,0
1563627504,0
1563627805,0
1563628106,0
1563628407,0
1563628708,0
1563629009,0
1563629311,0
1563629612,0
1563629913,0
1563630214,0
1563630515,0
1563630816,0
1563631117,0
1563631418,0
1563631719,0
1563632020,0
1563632321,0
1563632622,0
1563632923,0
1563633224,0
1563633525,0
1563633826,0
1563634127,0
1563634429,0
1563634730,0
1563635031,0
1563635332,0
1563635633,0
1563635920,720
1563635981,732
1563636042,732
1563636103,732
1563636164,732
1563636225,684
1563636484,732
1563636545,732
1563636606,732
1563636667,732
1563636728,732
1563636789,672
1563637138,0
1563637439,0
1563637740,0
1563638041,0
1563638342,0
1563638643,0
1563638944,0
1563639172,2050.5
1563639233,213
1563639547,67
1563639610,129
1563639937,0
1563640126,1118
1563640437,2
1563640738,0
1563641039,0
1563641340,0
1563641641,0
1563641942,0
1563642244,0
1563642545,0
1563642846,0
1563643147,0
1563643448,0
1563643749,0
1563644050,0
1563644351,0
1563644652,0
1563644953,0
1563645254,0
1563645555,0
1563645856,0
1563646157,0
1563646458,0
1563646759,0
1563647060,0
1563647362,0
1563647663,0
1563647964,0
1563648265,0
1563648566,0
1563648867,0
1563649168,0
1563649469,0
1563649770,0
1563650071,0
1563650373,0
1563650674,0
1563650975,0
1563651276,0
1563651577,0
1563651817,0
1563652117,0
1563652179,0
1563652419,0
1563652719,0
1563652781,0
1563653021,0
1563653321,0
1563653383,0
1563653623,0
1563653923,0
1563653985,0
1563654225,0
1563654525,0
1563654587,0
1563654827,0
1563655127,0
1563655190,0
1563655430,0
1563655730,0
1563655792,0
1563656032,0
1563656332,0
1563656394,0
1563656634,0
1563656934,0
1563656996,0
1563657236,0
1563657536,0
1563657836,0
1563658136,0
1563658436,0
1563658736,0
1563659036,0
1563659336,0
1563659636,0
1563659936,0
1563660236,0
1563660536,0
1563660836,0
1563661136,0
1563661436,0
1563661736,0
1563662036,0
1563662336,0
1563662636,0
1563662936,0
1563663236,0
1563663536,0
1563663836,0
1563664136,0
1563664436,0
1563664736,0
1563665036,0
1563665336,0
1563665509,720
1563665570,732
1563665631,732
1563665692,732
1563665753,732
1563665814,684
1563666054,0
1563666354,0
1563666654,0
1563666954,0
1563667254,0
1563667554,0
1563667854,0
1563668154,0
1563668454,0
1563668754,0
1563669054,0
1563669354,0
1563669654,0
1563669954,0
1563670254,0
1563670554,0
1563670854,0
1563671154,0
1563671454,0
1563671754,0
1563672054,0
1563672354,0
1563672654,0
1563672954,0
1563673254,0
1563673554,0
1563673854,0
1563674154,0
1563674454,0
1563674754,0
1563675054,0
1563675354,0
1563675654,0
1563675954,0
1563676254,0
1563676554,0
1563676854,0
1563677154,0
1563677454,0
1563677754,0
1563678054,0
1563678354,0
1563678654,0
1563678954,0
1563679254,0
1563679554,0
1563679854,0
1563680154,0
1563680454,0
1563680754,0
1563681054,0
1563681354,0
1563681654,0
1563681954,0
1563682254,0
1563682554,0
1563682854,0
1563683154,0
1563683454,0
1563683754,0
1563684054,0
1563684354,0
1563684654,0
1563684954,0
1563685254,0
1563685554,0
1563685854,0
1563686154,0
1563686454,0
1563686754,0
1563687054,0
1563687354,0
1563687654,0
1563687954,0
1563688254,0
1563688554,0
1563688854,0
1563689154,0
1563689454,0
1563689543,732
1563689604,732
1563689665,732
1563689726,732
1563689787,732
1563689848,672
1563690088,0
1563690388,0
1563690688,0
1563690988,0
1563691288,0
1563691588,0
1563691900,732
1563691961,732
1563692022,732
1563692083,732
1563692144,732
1563692205,672
1563692445,0
1563692745,0
1563693045,0
1563693345,0
1563693645,0
1563693945,0
1563694245,0
1563694545,0
1563694845,0
1563695145,0
1563695445,0
1563695745,0
1563696045,0
1563696345,0
1563696645,0
1563696945,0
1563697245,0
1563697545,0
1563697845,0
1563698145,0
1563698445,0
1563698745,0
1563699045,0
1563699345,0
1563699645,0
1563699945,0
1563700245,0
1563700545,0
1563700845,0
1563701145,0
1563701445,0
1563701745,0
1563702045,0
1563702345,0
1563702645,0
1563702945,0
1563703245,0
1563703545,0
1563703845,0
1563704145,0
1563704445,0
1563704745,0
1563705045,0
1563705345,0
1563705645,0
1563705945,0
1563706245,0
1563706545,0
1563706845,0
1563707145,0
1563707445,0
1563707745,0
1563708045,0
1563708345,0
1563708645,0
1563708945,0
1563709245,0
1563709545,0
1563709845,0
1563710145,0
1563710445,0
1563710745,0
1563711045,0
1563711345,0
1563711645,0
1563711945,0
1563712245,0
1563712545,0
1563712845,0
1563713145,0
1563713445,0
1563713745,0
1563714045,0
1563714345,0
1563714645,0
1563714945,0
1563715245,0
1563715545,0
1563715845,0
1563716145,0
1563716445,0
1563716745,0
1563717045,0
1563717345,0
1563717645,0
1563717945,0
1563718245,0
1563718545,0
1563718845,0
1563719145,0
1563719445,0
1563719745,0
1563720045,0
1563720345,0
1563720645,0
1563720945,0
1563721245,0
1563721545,0
1563721845,0
1563722145,0
1563722445,0
